timestamp,open,high,low,close,volume
1765400802044,39954.9915371123,40133.403321042395,39734.73288496743,39844.173255438545,103.13197886636175
1765401702044,39765.39021057172,40115.78174627267,39711.177612980755,39869.38080328427,112.15617292564465
1765402602044,40029.97249385606,40165.06560405324,39774.72387178601,39968.695103349804,114.71212528182288
1765403502044,39877.08744267904,40078.18778783766,39791.228896002685,39982.4289989964,167.82916929139913
1765404402044,39937.93462746796,40049.604294899895,39870.34411553858,40000.311523537544,110.01762888970819
1765405302044,40192.997368140925,40283.475482803275,39721.12178182442,40001.59423275424,111.5921046067424
1765406202044,39891.59243691796,39992.27777731142,39717.32486033111,39910.660676994295,157.30150720710327
1765407102044,39936.083275544814,39960.502211455656,39871.86915371528,39914.33998822684,138.86857424229532
1765408002044,40009.36327679777,40015.50115310713,39877.22754165777,39922.35650372889,177.9394592248447
1765408902044,40100.091803155425,40250.41992152265,39869.102074045346,40050.523614358164,176.52307048716884
1765409802044,40060.95246163847,40172.07611345149,39987.563761721285,40045.91057112411,181.48210655563992
1765410702044,40102.489043492424,40179.47107846316,40028.27190190472,40065.9929432458,118.63377919759873
1765411602044,40309.603918289366,40343.89390559037,40040.121989968764,40069.26235976554,112.13493739126409
1765412502044,40010.07158318621,40164.98586908085,39896.702858162455,40015.83346288957,194.50050855914714
1765413402044,40098.08951329182,40482.43956211112,39920.673539657844,40077.97960862033,122.73973586888465
1765414302044,40225.64670486043,40254.30086925046,39872.27019829643,40120.58126525967,151.9903265513442
1765415202044,40275.69046091262,40637.58277415456,40092.603645039846,40165.137867616824,130.38231726867363
1765416102044,40243.37653043814,40361.06717362284,40032.84846230887,40124.6734998821,106.86554828944398
1765417002044,40263.69124263682,40266.58029959698,40126.137070622106,40199.8182204339,147.88958072364528
1765417902044,40020.43018102625,40174.16429668054,39966.7257740642,40134.730672299294,110.38016757003129
1765418802044,40332.42168522443,40335.79156914623,40148.16895189483,40169.07853199432,115.3838326700557
1765419702044,40168.97177898795,40365.6741855661,40058.02380622925,40283.60631828982,154.77596944227813
1765420602044,40269.348053562186,40446.46997585851,39952.68109391219,40239.084507038286,144.0377044801365
1765421502044,40140.347040561224,40382.922879763486,39942.601691833326,40215.77462556316,189.9362509175656
1765422402044,40219.34836416324,40333.06939613873,40208.44628551384,40225.762198822544,136.76005173816233
1765423302044,40238.469662152085,40346.197521008275,40143.869449437414,40205.59342112174,182.8104126028648
1765424202044,40165.20097611846,40230.97233693992,40119.68013144022,40133.065254573434,112.15305994404332
1765425102044,40183.69048374227,40186.63298239637,40135.862811571824,40141.498408318745,100.1143968071752
1765426002044,40254.759354543305,40355.688539938325,39833.7080321207,40093.38822763744,153.5182580114965
1765426902044,40167.42628432561,40256.198404386814,39897.83212005622,40122.07285417421,163.59462109693283
1765427802044,40056.69098393845,40134.212754108674,40050.49213909786,40081.10664746752,105.54062801395438
1765428702044,40260.01708955224,40346.05735548677,40097.158053156294,40163.6083727234,119.41215267607694
1765429602044,40248.39776200406,40263.676206293356,39986.71824752549,40129.4507131116,102.79602242611065
1765430502044,39995.591860792614,40350.7056650306,39842.41749215857,40118.352642306316,116.89787641160592
1765431402044,40223.77351516479,40409.63957651287,40093.01272332452,40164.033508179804,144.56518434348777
1765432302044,40177.6125715942,40397.74136145707,40067.3491337283,40107.495297363115,100.21149294970758
1765433202044,40094.11694876233,40148.587425283804,39967.101332479855,40123.873299098326,130.94431490115767
1765434102044,40331.80612314861,40339.43927842702,39875.151328764725,40194.23544181745,181.91798661354704
1765435002044,40103.86072639114,40144.86753474996,40088.99658135495,40118.866285094395,119.06548061323923
1765435902044,40145.66062837317,40182.253608059444,40042.67988465842,40133.102983026016,115.58264280023892
1765436802044,40133.79494531506,40184.58246593866,40068.95550271993,40151.10212774344,175.94554125450338
1765437702044,40196.75618109546,40420.23569688577,40124.69164823208,40195.19827633731,231.53650684145316
1765438602044,40028.728237108895,40378.49134256989,39922.58435288559,40138.35574579841,119.41878646150842
1765439502044,39933.33283188977,40201.61247386623,39826.50675226336,40077.3379201492,104.74121156404361
1765440402044,40267.890509757555,40283.37872377991,40091.840198151454,40108.440003435055,125.73913374573709
1765441302044,40043.59810726988,40374.77256377484,39909.101773172595,40128.294242101714,112.17651020931723
1765442202044,40046.68465467839,40172.20205028883,39920.387100360575,40145.82388962402,103.02018645984542
1765443102044,39952.812293743504,40417.37182996308,39897.431213676384,40168.15130510388,156.38901253169493
1765444002044,40075.258899261,40142.28804727435,39639.21066636276,40139.15507402996,104.3055434129489
1765444902044,40023.46378455226,40190.37789975081,39967.240476058985,40155.77276389301,137.3461642535084
1765445802044,40339.63290857658,40528.65762335247,40019.64981943635,40175.43139256295,149.50831194796444
1765446702044,40245.700535600896,40338.15474680682,39900.027454347495,40144.718826666634,110.85655374731013
1765447602044,40174.19752271111,40299.292014277475,39988.58352697772,40243.01255722888,126.32683418361535
1765448502044,40496.952788813905,40544.61005332734,40255.29793750453,40271.70920827948,123.87053530964002
1765449402044,40315.3255871235,40507.572156374066,40017.85291418711,40217.149038424344,132.49134427487184
1765450302044,40222.49858551018,40338.63538296981,40175.52091443043,40254.98172386104,104.2084115092848
1765451202044,39961.312073867324,40377.97133889524,39870.33656563496,40211.25264535468,100.64143217718426
1765452102044,40484.70613780588,40521.68185457068,40187.226251271204,40255.61188054681,123.99135176834164
1765453002044,40179.589417825824,40393.2799267767,40110.725871292976,40318.54666450218,113.43228766548712
1765453902044,40117.97767889391,40453.53990936779,40013.78762351944,40282.517553589605,191.81798918851985
1765454802044,40437.94840825779,40675.02951124305,40162.53696482188,40335.691365056824,121.63869417941943
1765455702044,40605.31065704258,40757.57478581676,40098.5610953959,40361.335416408656,139.6909233571908
1765456602044,40545.87071126443,40667.499337945985,40348.954873429466,40407.44342941338,114.86880396215533
1765457502044,40563.67899555632,40752.31567439351,40483.58006006307,40507.28808355109,112.3191701257274
1765458402044,40559.49911692248,40594.60209578853,40485.53013225371,40500.02368275595,149.31882529529685
1765459302044,40552.68343542111,40622.63719158806,40404.946840350975,40467.34187954308,135.59866136294613
1765460202044,40503.76402204548,40651.86419953384,40286.009253962286,40427.871163066804,177.14016091214498
1765461102044,40420.204796220474,40431.59744976685,40300.84872507079,40392.08565382354,108.03155597627472
1765462002044,40403.65568375302,40451.63281224125,40195.66578536585,40393.23557335784,124.20869756243685
1765462902044,40409.03886431373,40438.06187594099,40292.634677237205,40415.29817710368,148.3123159876627
1765463802044,40358.741263188516,40559.409157319686,40208.40871034951,40434.13772207518,108.76892279493454
1765464702044,40452.43438184531,40793.93269778621,40339.569096242354,40480.50188953199,124.57528236233918
1765465602044,40316.861307711355,40727.3061431986,40096.843529119,40486.15698913089,100.46442807839078
1765466502044,40554.00473531428,40591.549784828116,40478.79441328144,40563.83869799376,115.34905363431189
1765467402044,40456.75175062177,40859.15179422131,40310.45488185007,40555.61086133686,190.67038492577115
1765468302044,40586.265392949776,40697.64430135535,40508.92117968318,40696.62432467135,117.1439430778782
1765469202044,40750.90211217996,40779.40796743018,40586.1493802604,40732.91269706461,113.91743173223348
1765470102044,40834.260052883255,40887.87686630482,40616.73844235871,40695.0598242488,125.46066812995673
1765471002044,40738.35186495098,40765.41061721534,40480.96973007119,40646.520204350745,142.31798599434865
1765471902044,40518.5987697556,40881.57610131939,40468.980386106465,40675.64883011791,129.2453826708885
1765472802044,40570.517882199594,41001.259982556054,40453.48801283198,40669.480695856626,123.93792857608443
1765473702044,40804.262844365054,41034.2778995595,40510.599489960376,40710.18572556623,117.97378987735628
1765474602044,40640.60387244608,40952.44618466744,40461.08557548213,40738.85261179991,217.45378933503787
1765475502044,40717.752856172374,40780.214020557236,40583.698202764004,40740.21617117208,135.80217181379203
1765476402044,40757.88670017612,40822.27336322092,40568.93840975735,40702.88149027366,120.83126528077312
1765477302044,40535.30968855801,40720.42712450998,40260.8666583006,40632.14413404437,103.15615065556241
1765478202044,40625.36094206062,40865.079594843184,40553.370402551605,40614.82339144603,119.78994243548735
1765479102044,40529.24578667539,40731.9742360795,40422.397462738365,40662.64833616721,113.17754059773925
1765480002044,40618.2212639836,40982.004471871755,40275.97348850277,40678.35802837872,164.20478969740586
1765480902044,40653.05428786238,40857.530388551306,40528.42984290807,40621.07609444813,221.31960352676043
1765481802044,40475.440772392525,40663.19607088725,40245.18473526267,40634.740145745694,219.34649350978364
1765482702044,40703.05849353318,40802.35582020267,40377.00951465098,40659.01101973714,124.79390860050746
1765483602044,40617.85937303941,40683.70623386104,40510.952568710214,40619.823152932084,154.86500937718543
1765484502044,40687.76340867609,40690.63557528845,40350.04188202558,40632.51441323437,178.2824015802798
1765485402044,40662.82126756814,40759.04430392479,40584.581996220986,40640.42985416167,250.38161698468787
1765486302044,40724.70038727253,40797.88123000319,40522.6893662193,40588.28634427515,128.55897031096043
1765487202044,40623.70316756236,40894.35538403037,40583.40438677308,40611.18071729757,112.18286118513572
1765488102044,40601.28439450846,40672.860517380075,40537.46766488084,40644.224948620984,154.5104203399715
1765489002044,40715.612266087985,40823.57595741021,40670.03903741462,40703.38251578475,149.2769800360465
1765489902044,40815.40742629514,41009.39836997582,40569.24775139449,40761.0776233915,148.48718598173372
1765490802044,40702.08516703122,40845.55062355392,40554.351702887834,40697.19915999865,105.526765873697
1765491702044,40659.37208212829,40730.233023810346,40553.76364223912,40655.3129130079,131.31576380915035
1765492602044,40615.870512592664,40908.687085653735,40499.97159580204,40686.06968137334,124.70319594877598
1765493502044,40650.47389216886,40770.105986241804,40525.94512038947,40716.76398392396,242.73133314521957
1765494402044,40607.26084606429,40794.48007782273,40472.201057805025,40747.52137324426,142.84259325638996
1765495302044,41120.120627100696,41120.226916287196,40877.479154884226,40945.162952782004,156.30269804555252
1765496202044,40854.32615978254,41166.273643417124,40676.80210974905,40978.712483321666,112.81703391862462
1765497102044,40971.20525055611,41131.173069289005,40794.49912044965,41040.4957703357,126.90238792450693
1765498002044,41021.36013695844,41225.55082286387,40771.27652022577,41093.20086351536,139.89218899478834
1765498902044,41220.26786878011,41288.08141870507,40902.28963782882,41130.77543108566,192.96683858300287
1765499802044,41090.522006029445,41190.52329602258,40980.17870644258,41120.01697385865,102.2745738165376
1765500702044,41287.74464715569,41327.6263816035,40895.70060357266,41162.97043988832,127.91682116058527
1765501602044,41061.98512174206,41194.84214457253,40813.49164059039,41129.334184166444,192.83237182809773
1765502502044,41150.397675056825,41160.3175672507,41043.831038395045,41122.49825883444,124.08829855467376
1765503402044,41019.70038112202,41418.19335482297,40909.40486201973,41103.235086447996,116.22293021762584
1765504302044,41326.84871119966,41363.90256631156,41004.11189985872,41112.33379842232,190.19313962811825
1765505202044,41114.31188985804,41286.82275456418,40956.79077891772,41233.071731760996,219.59781021565118
1765506102044,41175.695548159114,41272.82681900439,41031.08920473579,41144.713477136414,142.238718789085
1765507002044,41247.40917975336,41359.03797547835,40978.45107006064,41184.03149166015,100.27801468240352
1765507902044,41149.78061285082,41176.964238833534,41004.120268093066,41108.40070310567,158.92563448992115
1765508802044,41071.28034893343,41187.215070569415,41028.717695384206,41089.809114821204,168.67014444848746
1765509702044,41136.27957970124,41347.457254515524,40988.098578566125,41149.261649674576,125.99510697643763
1765510602044,41161.86180283227,41374.80225350931,41030.45301071555,41157.480655634354,193.44089202719266
1765511502044,41093.89822158004,41198.6619566037,40906.45538578554,41108.59842174289,120.9852804178633
1765512402044,41174.226152964395,41454.207145668486,40960.935890699104,41077.8382412849,113.82907527955244
1765513302044,41337.87543389577,41489.00248737131,41110.97020583,41116.82313373664,100.42780404121748
1765514202044,41029.560628655,41188.004281019785,40966.87419679012,41085.30980715578,178.5440728562956
1765515102044,40964.15744368198,41219.73158151431,40660.28626271527,41101.13774163989,167.77864678551742
1765516002044,41099.59313380496,41403.93691129686,40938.9652710023,41108.42133864009,130.54288199025328
1765516902044,41338.817260030235,41472.70686077513,40794.133463193844,41080.8463262648,125.22416281915085
1765517802044,41112.681078939095,41374.72432512818,40920.61274328872,41193.04853573607,178.15171532856266
1765518702044,41393.661172401386,41503.27579026137,41201.32751867382,41229.74949185698,158.97298322538902
1765519602044,41301.26744893675,41303.40840911221,40982.380771549826,41133.497367529104,171.75436996111176
1765520502044,41092.46626410178,41290.91600118207,40904.22786390143,41147.82508827258,117.36511444789215
1765521402044,41176.63907795769,41237.69452489671,41092.034198822,41119.74077003916,172.66377380212722
1765522302044,41330.20710409684,41433.15487264034,41026.68011115738,41167.36744178398,103.9115329529259
1765523202044,41094.833635768606,41148.630577834636,41092.95873748252,41132.74640986735,192.09488864789287
1765524102044,41111.656556788774,41219.676539869884,40681.39609843876,41132.01459279901,144.60337998658602
1765525002044,41104.10087035817,41458.735049430354,40853.81098152644,41162.268961753034,129.49461588778038
1765525902044,41109.08605339726,41445.197968223205,40950.27677391468,41210.56172646655,134.93444067585216
1765526802044,41090.62415661216,41398.133797364055,41064.70389600269,41155.55191111876,101.26054337700411
1765527702044,41021.43782765549,41159.485244960204,40905.64980442999,41143.83185433172,177.1559113971435
1765528602044,41128.4979406046,41263.31554785307,41058.89352102379,41125.08959377868,108.21473826852845
1765529502044,41020.430814049134,41296.97518101584,40910.45738448264,41097.428137154995,209.81115710763996
1765530402044,41214.08444535313,41242.45250396969,41156.356395305156,41190.705854174055,124.64932292572296
1765531302044,41060.370380106746,41354.207461515776,40781.685162397,41215.95994472711,102.87588765027316
1765532202044,41191.00877523681,41210.14114329344,41067.433626929655,41157.920752015365,153.76717009784488
1765533102044,41292.171750534,41518.8449900711,41164.09508447453,41208.81885437311,110.53342326015554
1765534002044,41120.5581049716,41537.60802273648,41024.75907967513,41319.93166922875,110.47671151313972
1765534902044,41413.965594246074,41415.77893642298,41217.84218849824,41376.559937261314,154.58125860795514
1765535802044,41428.36334321594,41616.22235987791,41250.45346793716,41305.596443968614,111.69240128947992
1765536702044,41165.42564346119,41340.93452772405,41143.212230491445,41286.38974533031,151.77217082084724
1765537602044,41521.997546478415,41655.03065499301,41222.58005729545,41354.740307794644,141.80310760500123
1765538502044,41366.26374045531,41429.37800950747,41217.52872497135,41324.36183951871,171.22479106234738
1765539402044,41281.05663035518,41742.18989442509,41103.04643732858,41351.557815931024,104.5853012072563
1765540302044,41389.71761584173,41425.13674562697,41174.26730498583,41395.294523607496,144.38847557692702
1765541202044,41409.78569628577,41475.2964790458,41318.236439586784,41353.953005033596,149.88160384601224
1765542102044,41363.58228137675,41424.226494621005,41349.08133014752,41355.98174223551,114.33971178691347
1765543002044,41252.798979481704,41438.16630825503,41063.231223988,41198.923380237065,137.9757443743054
1765543902044,41060.64164386742,41313.36705512271,40884.728117077306,41152.709003175354,114.58793161292685
1765544802044,41162.02168301431,41264.054098831875,41045.27307705694,41145.085600610706,102.99130717649518
1765545702044,40946.329996826964,41266.577573389164,40655.147381357405,41087.701446517465,124.67801021671458
1765546602044,41163.20441058418,41441.115154320025,41031.45594900721,41174.32701671905,114.5448528795003
1765547502044,41017.43418867955,41155.772726713876,40960.73300382682,41107.82495282603,199.77658902258693
1765548402044,41017.274739237204,41166.454708147336,40982.55785085837,41090.82773349618,156.0621870047196
1765549302044,41225.97908488653,41238.20748585178,41005.396336706624,41102.36976736549,146.47049923954077
1765550202044,41288.56944888323,41340.72092141398,41147.088291191656,41179.4384368238,106.60682944507737
1765551102044,41173.56414636055,41246.648430977584,40981.70617070178,41112.650334269834,126.18656513857108
1765552002044,41066.582250415326,41277.16973875683,40934.37112107679,41175.813526882586,167.92870076287372
1765552902044,41149.689339969096,41186.45304756178,41041.51903558726,41181.330184938575,153.98681606379242
1765553802044,41258.569527389096,41421.65641821852,40999.81864230662,41137.25975739118,201.08993199809737
1765554702044,41179.541627473336,41342.415396806115,40962.053515943524,41165.369936109346,105.06403593507665
1765555602044,41412.2608798912,41514.166872334674,41004.798119513536,41180.32792589303,129.92187902905235
1765556502044,41194.65387097953,41366.972976253324,41135.17761245292,41155.32208704009,148.32939454926577
1765557402044,41183.0221079436,41282.96898307998,41151.87751693819,41163.8171962946,103.40617125839765
1765558302044,41118.64487503626,41218.94521538461,41035.536209368875,41149.556521456514,118.19853154263691
1765559202044,41173.59148420231,41432.4624935209,41030.98193318565,41160.237393724085,204.65989661049724
1765560102044,41183.101948817086,41299.98363030549,41178.597226942475,41198.34893245514,175.59417097816066
1765561002044,41353.46564593627,41532.582056393374,40959.79724657603,41282.65477826741,157.96905216502608
1765561902044,41321.439240010535,41468.61406968149,41094.30066150564,41225.76900833107,148.6550780507536
1765562802044,41258.8267360181,41407.0863214153,41024.602752651816,41337.42568206889,138.95463696883502
1765563702044,41111.703001742,41314.13543108556,40886.19002747765,41244.826297097774,110.16179772930155
1765564602044,41058.62151004067,41359.75062374339,41009.1034959457,41242.242047351,122.88166246688075
1765565502044,41327.46204537148,41365.192878278154,41244.91286539055,41276.66291268023,109.28442902093694
1765566402044,41185.3808504546,41385.34404027574,41091.220764541926,41295.71751107199,175.45655067022753
1765567302044,41054.29848079072,41482.94301934074,41011.092649702405,41269.587540085966,130.28031163156564
1765568202044,41303.04429302621,41563.879242595845,41051.4067308009,41264.18643257311,125.43041866167209
1765569102044,41493.84134258844,41640.670050205714,40871.3700923649,41244.54139084517,121.51546599773212
1765570002044,41219.47106684898,41232.87587938772,41027.92625893575,41220.078158002965,174.20283324621676
1765570902044,41351.41234530418,41472.65220355032,41216.859745693764,41267.56326785902,110.4234105270204
1765571802044,41298.60198301703,41423.16864400052,41109.365799983694,41290.41904716228,160.33040774319576
1765572702044,41250.88960708513,41339.155688194114,41089.59274812775,41260.77857240425,176.3583928294824
1765573602044,41402.67121947969,41465.430952612995,41059.30461709968,41310.76357118091,152.75446840883475
1765574502044,41302.10609781089,41541.37334117172,41160.280065819476,41331.13355222975,106.31338681170341
1765575402044,41403.5208945839,41501.08840846432,41203.77908658731,41376.781663176705,149.23273924236312
1765576302044,41445.43789089749,41670.89993616146,41242.67092892318,41413.26811027789,139.62617235576062
1765577202044,41310.01431937249,41534.615507395225,41259.2313879296,41376.82336473679,121.17992908640886
1765578102044,41453.0235526856,41602.73264678276,41213.130481251486,41353.81931773195,168.28087020950747
1765579002044,41378.69302732358,41453.78469378597,41346.19928101289,41396.18900299312,148.7060923108184
1765579902044,41356.13800532051,41469.24255220755,41202.27510277447,41431.712521269794,135.17139583936543
